,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
6362,17298663372056425376,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,d13161ed,2347f47a,0f2161f8,0781868a,ecf18817,1f0bc64f,1,0,377,320,50,112,3,1319,-1,15
6363,17657694891834541512,1,14102712,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f5c11045,2203a096,1,0,15704,320,50,1722,0,35,100083,79
6364,1812214795524234361,1,14102712,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3eddca08,a0f5f879,1,0,20108,320,50,2299,2,1327,100084,52
6365,2705477505066931510,0,14102712,1005,2,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1a1f66c6,a76867c2,1,0,19772,320,50,2227,0,935,100081,48
6366,280168808536208472,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,33650e41,5096d134,1,0,22624,320,50,2374,3,39,-1,23
6367,3201280230869593795,0,14102712,1002,0,777289ac,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ee6fd6b5,d0078a02,373ecbe6,0,0,21674,320,50,2495,2,167,-1,23
6368,3832468063146312513,0,14102712,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,5c545287,187723aa,bf83adaa,4,2,15703,320,50,1722,0,35,-1,79
6369,4594955138433871341,0,14102712,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,cab48860,3ba421c1,2e602a13,4,0,15706,320,50,1722,0,35,-1,79
6370,4630873579933850892,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,efb67587,2347f47a,f95efa07,a99f214a,a4aea1aa,cabc6075,1,0,375,320,50,112,3,1319,-1,15
6371,5709874330534735201,0,14102712,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2fcc61ca,c4cff2ea,1,0,22268,320,50,2566,3,47,100155,42
6372,5827469077996860000,0,14102712,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,21df0e7a,d4897fef,1,0,22561,320,50,1863,3,39,-1,23
6373,7097637969736912893,0,14102712,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51a9d65c,0f33af29,1,0,22554,320,50,1863,3,39,-1,23
6374,8481823014715357484,0,14102712,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,922227df,1ccc7835,1,0,17614,320,50,1993,2,1063,100084,33
6375,9381936015962261618,0,14102712,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4035f233,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
6376,10005432029634460385,1,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e7940f51,d787e91b,1,0,20108,320,50,2299,2,1327,100084,52
6377,10269799238697951917,1,14102713,1002,0,c54454a2,2296b5b3,50e219e0,ecad2386,7801e8d9,07d7df22,6efb6efa,e3c8011c,3fabab5b,0,0,15908,320,50,1752,3,297,100081,82
6378,1028190166817716992,0,14102713,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd7006aa,cad4c01d,1,0,22267,320,50,2566,3,47,100156,42
6379,10530655274769834973,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,759ba5dc,76dc4769,1,0,20108,320,50,2299,2,1327,-1,52
6380,1103175310785733730,1,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,7c7508aa,885c7f3f,0f2161f8,a99f214a,19a626b3,8a4875bd,1,0,19776,320,50,2229,0,687,100031,48
6381,11854760376657298823,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,2d43e081,0bcabeaf,1,3,21803,320,50,2515,1,161,100189,71
6382,1209738321706017352,1,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80f12405,d787e91b,1,0,20108,320,50,2299,2,1327,-1,52
6383,1326095993818345822,0,14102713,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,d0ba1735,10ae6239,158e4944,1,0,8334,300,50,761,3,175,-1,23
6384,13631688003336101121,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,5cabeb27,2347f47a,0f2161f8,a99f214a,ac4ac4f6,77bf3c3c,1,2,22685,320,50,2619,1,163,-1,71
6385,136392078435669246,0,14102713,1010,1,85f751fd,c4e18dd6,50e219e0,95190761,7801e8d9,0f2161f8,1ac3c07b,8780525d,a0f5f879,4,3,15708,320,50,1722,0,35,100084,79
6386,13784691479972478493,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6ace98af,2203a096,1,0,20108,320,50,2299,2,1327,100084,52
6387,1457440512699668675,0,14102713,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1c946100,8a4875bd,1,0,22682,320,50,2528,0,39,100077,221
6388,14583919723411179134,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,eacd2eea,542422a7,1,0,21611,320,50,2480,3,297,100111,61
6389,1493950984887871322,0,14102713,1002,0,1c504501,c9816b96,50e219e0,ecad2386,7801e8d9,07d7df22,f19d9240,6aacf2f6,08ac11ab,0,0,5299,320,50,479,3,39,100075,23
6390,14975710689664462667,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,35aa5489,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
6391,15040737181183653315,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,b958f096,cd63b0bb,1,0,20277,320,50,2281,3,47,100181,42
6392,15079292733120690759,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,89bdfe24,2347f47a,0f2161f8,a99f214a,272f0185,7abbbd5c,1,0,20635,300,250,2374,3,39,100148,23
6393,1528678791277054520,0,14102713,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a37348b5,ef726eae,1,0,19015,300,250,2162,2,39,100148,33
6394,1631543730517709706,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,337ae34b,e1eae715,1,3,21191,320,50,2424,1,161,100192,71
6395,16398346251273465367,1,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,6d14aff9,3ad84b85,7abbbd5c,1,0,17016,320,50,1873,3,39,-1,23
6396,16520388813946208384,0,14102713,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,41fe4809,00f4fef4,cc4dea12,4,3,21330,320,50,2454,0,161,100155,91
6397,16831784488242025748,0,14102713,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7e7762fe,84ebbcd4,1,0,17654,300,250,1994,2,39,100084,33
6398,17108519218061706961,1,14102713,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b8d90f1e,c6263d8a,1,0,17653,300,250,1994,2,39,-1,33
6399,17956375861718176341,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2f73c8b6,0bcabeaf,1,0,21191,320,50,2424,1,161,100193,71
6400,18007154395909405337,0,14102713,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f3a168e0,5ec45883,1,0,22682,320,50,2528,0,39,100075,221
6401,2114605805290011611,0,14102713,1005,0,6e4efb2c,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f4dd3693,8a4875bd,1,0,22554,320,50,1863,3,39,-1,23
6402,2636096031625816315,0,14102713,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1a02e00,84ebbcd4,1,0,17753,320,50,1993,2,1063,-1,33
6403,3410330335551836430,0,14102713,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7acbf910,6360f9ec,1,0,22267,320,50,2566,3,47,100155,42
6404,3801621813754424577,1,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,e81c36f9,d787e91b,1,0,20634,320,50,2374,3,39,-1,23
6405,4007004646143518939,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,bb58bec1,9689e5fa,7abbbd5c,1,0,16408,320,50,1835,1,431,-1,71
6406,420450476984328185,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,f331fb5e,c436ccde,1,0,20632,320,50,2374,3,39,-1,23
6407,4958425398769408278,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,d3247dc9,e1eae715,1,3,21191,320,50,2424,1,161,100190,71
6408,5417361460983623420,0,14102713,1002,0,46fa07c3,632aee16,50e219e0,ecad2386,7801e8d9,07d7df22,8fdb9344,29a4c5e8,6f856677,0,0,6360,300,50,544,3,39,100075,23
6409,5624266702648353361,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bc04796e,04f5b394,1,0,20108,320,50,2299,2,1327,100084,52
6410,5783195810546985302,1,14102713,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,ed59b8b8,b82c7a33,43e7b962,0,0,22702,300,50,2624,0,35,100077,221
6411,5805081469830445358,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,69715fdf,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
6412,5933878244089249342,0,14102713,1005,0,0bf7cf2a,e6221ce3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cadfb66c,e981565c,1,0,18472,216,36,2104,0,559,-1,171
6413,5957599897097430169,0,14102713,1002,0,6ae28757,e018a69b,50e219e0,ecad2386,7801e8d9,07d7df22,1dd2a602,8ac61222,34d4af6b,0,0,22701,320,50,2624,0,35,-1,221
6414,708866179063310642,0,14102713,1010,1,85f751fd,c4e18dd6,50e219e0,c7f29df3,7801e8d9,0f2161f8,03a2e3c6,ddd2926e,9e6d3278,4,0,15704,320,50,1722,0,35,-1,79
6415,7102229071426312257,0,14102713,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,946c4300,bc75ea72,f07e20f8,4,3,15708,320,50,1722,0,35,100084,79
6416,7138750397931012843,0,14102713,1002,0,e7a92cc6,7e1e7bdf,50e219e0,ecad2386,7801e8d9,07d7df22,944b9f13,320c42c2,a9b05547,0,0,22701,320,50,2624,0,35,-1,221
6417,7233102348124446035,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,578b8077,981edffc,1,3,21189,320,50,2424,1,161,100189,71
6418,7436966528114550864,1,14102713,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bd81eb33,46d98882,1,0,19772,320,50,2227,0,935,100077,48
6419,7558497766624593666,0,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2133f33,2ee63ff8,1,0,15704,320,50,1722,0,35,-1,79
6420,8107850909539460124,0,14102713,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39a7704c,46d98882,1,0,19771,320,50,2227,0,935,-1,48
6421,8221089770164549633,0,14102713,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,36065d7e,38fa23d7,1,0,22268,320,50,2566,3,47,100156,42
6422,8917014424769234894,1,14102713,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cbf01c88,be87996b,1,2,15701,320,50,1722,0,35,-1,79
6423,9169530246756065387,0,14102713,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2476c5d2,945dd5c4,1,0,19015,300,250,2162,2,39,-1,33
6424,9210152809077659365,0,14102713,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95199d4e,a9a7b3d8,1,0,22681,320,50,2528,0,39,-1,221
6425,9691159342011946863,0,14102713,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,c7d87ad8,981edffc,1,3,21189,320,50,2424,1,161,100189,71
6426,10947355765494698694,0,14102714,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7077c3b5,c136b9bf,1,0,22168,320,50,2553,2,167,-1,23
6427,11142047703046297203,1,14102714,1005,0,6509a456,f3576c7b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c002ff4,329c70fc,1,0,20346,300,250,2331,2,39,-1,23
6428,12023335309416086614,1,14102714,1005,1,85f751fd,c4e18dd6,50e219e0,8be5974d,2347f47a,0f2161f8,bc4293c8,7a80767c,7abbbd5c,1,0,17706,320,50,2009,0,555,100233,102
6429,13527793509856067298,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,eaac0328,71ef2fda,8a4875bd,1,0,22561,320,50,1863,3,39,-1,23
6430,14031676496936966305,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6bd342cc,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
6431,14922339825777739353,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f30066c,d787e91b,1,0,8330,320,50,761,3,175,-1,23
6432,15638144612876670635,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,4962150e,1,0,20108,320,50,2299,2,1327,-1,52
6433,1583625281697856550,0,14102714,1005,0,d91f6f41,b29d012a,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,95799048,d787e91b,1,0,15908,320,50,1752,3,297,100081,82
6434,16031205130299783747,0,14102714,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b52893d,46d98882,1,0,19771,320,50,2227,0,935,100081,48
6435,16413425630567662963,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,7e37f0d6,1675663d,0eb711ec,1,2,18496,320,50,2104,0,559,-1,171
6436,16458531661942481105,0,14102714,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,dcc8e3d1,44896204,88fbaa46,5,0,15706,320,50,1722,0,35,100083,79
6437,227846605737572201,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,99cce784,72a00661,1,0,20508,320,50,2351,3,163,100020,61
6438,3700899677940632727,0,14102714,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,33d4bb93,33bdf92e,1,0,8330,320,50,761,3,175,100075,23
6439,4023264758089259009,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,34e4345b,737e5d8b,1,0,15702,320,50,1722,0,35,-1,79
6440,4202830701233186367,0,14102714,1002,0,85f751fd,c4e18dd6,50e219e0,4e02fbd3,7801e8d9,07d7df22,8bd97188,8d0af695,43e7b962,0,0,19197,320,50,863,3,169,100105,61
6441,6890372877635735101,0,14102714,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d7741841,1f883dc7,1,0,19772,320,50,2227,0,935,100081,48
6442,722143215000371227,0,14102714,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eabb9225,327620a0,1,0,18091,320,50,2060,3,39,100105,23
6443,7563278140792384450,0,14102714,1005,0,fa2fd0b3,51d8d3b4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d545607b,d787e91b,1,0,20009,320,50,2283,0,163,100076,95
6444,7870519930469497460,0,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4a656b11,76dc4769,1,0,15702,320,50,1722,0,35,100083,79
6445,8097979211007040263,0,14102714,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d0fcc49b,05566ad2,1,0,19771,320,50,2227,0,935,100081,48
6446,8466723937339938615,1,14102714,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54b3d932,1f0bc64f,1,0,20108,320,50,2299,2,1327,100084,52
6447,10741238032538299241,0,14102715,1010,1,85f751fd,c4e18dd6,50e219e0,02d92985,7801e8d9,0f2161f8,7e7f25fb,00f4c509,36b67a2a,4,3,20294,320,50,2325,3,801,-1,42
6448,10877087879979675619,0,14102715,1002,0,7cd8eead,b12b9f85,50e219e0,ecad2386,7801e8d9,07d7df22,6f50772e,72e8a07d,0dbcc560,0,0,20173,300,50,2312,0,167,-1,16
6449,13047057235852722083,1,14102715,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95717b06,daa861e9,1,0,20251,320,50,2323,0,687,100081,48
6450,13295316936432638835,0,14102715,1002,0,b15e894b,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,22f2f124,6312830d,8debacdb,0,0,21687,320,50,2495,2,167,-1,23
6451,13677043827040121455,0,14102715,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,611d0874,ce2cf3f5,1,0,16615,320,50,1863,3,39,-1,23
6452,15236032476431879904,0,14102715,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0508f70b,36d749e5,1,0,15707,320,50,1722,0,35,-1,79
6453,16053379687502415173,0,14102715,1005,0,97932481,3f7c6c72,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d4aadff6,0eb711ec,1,0,17239,320,50,1973,3,39,-1,23
6454,16824484590359932688,0,14102715,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ac77b71a,49ea3580,1,0,17654,300,250,1994,2,39,-1,33
6455,18074937163017230258,1,14102715,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2b8913c0,a94d1405,1,0,22683,320,50,2528,0,39,100075,221
6456,2395177797741601510,0,14102715,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,fd3af397,8a4875bd,1,0,16208,320,50,1800,3,167,100074,23
6457,2480470720848792537,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,d292c32f,2347f47a,0f2161f8,a99f214a,dee7c3e1,ecb851b2,1,0,8330,320,50,761,3,175,100079,23
6458,3133511434981492258,0,14102715,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ce3dec38,88fe1d5d,1,0,19771,320,50,2227,0,935,100077,48
6459,3314953261360279456,0,14102715,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fc8e6a17,0f277722,1,0,20750,320,50,2397,3,425,100002,82
6460,3991894098340734151,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,8e3a6e6a,ad328c4d,1,0,18095,320,50,2060,3,39,-1,23
6461,5598945230672361981,1,14102715,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,15a62870,4ea23a13,1,0,20108,320,50,2299,2,1327,-1,52
6462,6421918869475376503,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,0e12ba55,1f0bc64f,1,0,6558,320,50,571,2,39,-1,32
6463,6567910850236060691,1,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,9a23aca1,e5d5313f,0f2161f8,a99f214a,c7f96fb5,0eb711ec,1,0,16406,320,50,1835,1,431,100012,71
6464,6812881732417210061,0,14102715,1005,0,d7f3460b,f7570339,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26820a63,7abbbd5c,1,0,17239,320,50,1973,3,39,-1,23
6465,6821480037300970635,1,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,0533662a,be74e6fe,1,0,20633,320,50,2374,3,39,-1,23
6466,8956121734443196386,0,14102715,1005,0,85f751fd,c4e18dd6,50e219e0,a4ef9e93,2347f47a,0f2161f8,a99f214a,488a9a3e,24f6b932,1,0,15706,320,50,1722,0,35,-1,79
6467,9181398183375607269,0,14102715,1005,1,85f751fd,c4e18dd6,50e219e0,13684a79,2347f47a,0f2161f8,ae4210d6,4365333d,7e4efdcd,1,0,22684,320,50,2619,1,163,-1,71
6468,985933375236030437,0,14102715,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b7227b9,78d9bd10,1,0,20633,320,50,2374,3,39,-1,23
6469,10065350453119351014,1,14102716,1010,7,85f751fd,c4e18dd6,50e219e0,75076517,7801e8d9,0f2161f8,862f4744,46cb1df7,f07e20f8,4,2,22611,320,480,2611,3,1059,100076,110
6470,10796328338678190400,0,14102716,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f75e51ff,8a4875bd,1,0,22681,320,50,2528,0,39,100074,221
6471,11458496379348619293,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9e33a499,8b1aa260,1,0,20108,320,50,2299,2,1327,-1,52
6472,11490186283899996066,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,1df52df3,1,0,20108,320,50,2299,2,1327,-1,52
6473,11631406806679175030,0,14102716,1002,0,ddcc553b,d600b051,50e219e0,ecad2386,7801e8d9,07d7df22,4dc1dc68,963a1ec1,a0215413,0,0,21413,320,50,2467,2,167,100077,23
6474,11857529397940041501,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,11048739,76dc4769,1,0,8330,320,50,761,3,175,-1,23
6475,12175772015631806839,0,14102716,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,293fb7df,88c18230,1,0,19771,320,50,2227,0,935,100077,48
6476,12219990318389426244,0,14102716,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1758183f,88c18230,1,0,19771,320,50,2227,0,935,-1,48
6477,13781814002260661409,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,49edc58f,aad45b01,1,0,19743,320,50,2264,3,427,100000,61
6478,13858041852846280159,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8179f2e,4ea23a13,1,0,20108,320,50,2299,2,1327,-1,52
6479,14011767034435578222,0,14102716,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,27f105d4,be6db1d7,1,0,22681,320,50,2528,0,39,100075,221
6480,14872548371148304351,1,14102716,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,acdd3f1b,76dc4769,1,0,4687,320,50,423,2,39,100148,32
6481,15008176780124281938,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,a0a45985,885c7f3f,0f2161f8,a99f214a,171a460b,cdfde03b,1,0,22624,320,50,2374,3,39,-1,23
6482,15484238410429479665,0,14102716,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb767b02,d4897fef,1,0,17264,320,50,1872,3,39,-1,23
6483,15535220362296889271,1,14102716,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c6ea57cf,31f63ca2,1,0,19772,320,50,2227,0,935,100081,48
6484,15732274158614925043,1,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1997dabd,c6263d8a,1,0,20108,320,50,2299,2,1327,-1,52
6485,15851843341823218939,0,14102716,1002,0,df7971d4,ace5b8fd,50e219e0,ecad2386,7801e8d9,07d7df22,7f75c2af,583a4b17,8c7fba0c,0,0,22703,320,50,2624,0,35,-1,221
6486,15968980634169443720,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,b5ec9a50,7abbbd5c,1,2,377,320,50,112,3,1319,100148,15
6487,16107261434188954146,1,14102716,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3089fbca,05566ad2,1,0,19771,320,50,2227,0,935,100077,48
6488,17008769482919784159,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a16387b3,c5cc73c1,1,0,20108,320,50,2299,2,1327,100084,52
6489,17394842391356671851,0,14102716,1005,1,c63170c5,a9bba545,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4b549a2f,c1ed9e7e,1,0,16208,320,50,1800,3,167,100075,23
6490,2237343936600943486,0,14102716,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,16b04b80,9f8d0424,1,0,22681,320,50,2528,0,39,100074,221
6491,3089270792118277257,0,14102716,1002,0,ab526063,71ae4aea,50e219e0,ecad2386,7801e8d9,07d7df22,fe84d3c5,72807aa2,b533158f,0,0,17081,320,50,1921,3,47,100075,23
6492,315675574922187106,0,14102716,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f7b78efa,8db09f1c,1,0,19771,320,50,2227,0,935,100077,48
6493,3848968174100214941,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,81ef06ad,496515fa,1,3,21191,320,50,2424,1,161,100189,71
6494,4051233598414688273,0,14102716,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,bcf1870d,fa61e8fe,1,0,16688,320,50,1873,3,39,-1,23
6495,4243981827350918295,0,14102716,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b8f4945f,6332421a,1,0,20108,320,50,2299,2,1327,-1,52
6496,4875627619729833686,0,14102716,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1070516,0a6537f7,1,0,19771,320,50,2227,0,935,100075,48
6497,5048369063571991091,0,14102716,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,a0020bd0,6b9769f2,a0f5f879,4,3,15702,320,50,1722,0,35,-1,79
